entry_id,sense_id,sense_group,pos,gloss_ru,labels,refs,raw_block,confidence_parse
10823,5,paren,,рожать; уул бала табар рожать мальчика,,,рожать; уул бала табар рожать мальчика,0.8
10824,1,none,,"воля, желание; Сокпойтон до, ачынне бил, и не злился, поддавшись воле белой коровы, шёл потихоньку",,,"воля, желание; Сокпойтон до, ачынне бил, и не злился, поддавшись воле белой коровы, шёл потихоньку",0.7
10825,1,none,,находчивый; изобретательный,,,"находчивый; изобретательный; Лазарь быjыраш чачту, шулмус кӧстӱ, кара койу кабакту, тапкыр, кокырчы, керсӱ, баштак уулчак болгон (И. Сабашкин) Лазарь был мальчик с кудрявыми волосами, шустрыми глазами, чёрными густыми бровями, находчивый, умный, шаловливый",0.7
10826,1,paren,,хлопать,,,"хлопать; – Кемниҥ тойы болор, Эжер Эркелеич? – деп, Лена сураарда, председатель каткырып ийеле, уур алаканыла оныҥ jардына таптап ийеле, айтты: – Бойыҥ кӧрӧриҥ!.. (Л. Кокышев) Когда Лена спросила: «Чья свадьба будет, Эжер Эркелеич?», председатель, улыбнувшись, похлопав тяжёлой ладонью её по плечу, сказал: «Сама увидишь!..»;",0.9
10826,2,paren,,"топтать, трамбовать, растаптывать что; jерди таптаар топтать землю",,,"топтать, трамбовать, растаптывать что; jерди таптаар топтать землю;",0.8
10826,3,paren,,отбивать (косу) что,,,отбивать (косу) что; – Чалгыларыҥды экел. Мен таптап салайын! – деп адам jӧпсинди (И. Сабашкин) «Принеси свои косы. Я отобью!» – согласился мой отец,0.9
10827,1,none,,"страд. от тапта- 3, 4; jер тапталган земля утрамбовалась; чалгы тапталды коса отбита возвр. от 1 слегка хло-",страд.;возвр.,,"страд. от тапта- 3, 4; jер тапталган земля утрамбовалась; чалгы тапталды коса отбита возвр. от 1 слегка хло-",0.8
10828,1,none,,"таптапать себя ладонями (обычно по карманам, проверяя всё ли взял); кармандарын таптанды слегка похлопал ладонями по карманам",,,"таптапать себя ладонями (обычно по карманам, проверяя всё ли взял); кармандарын таптанды слегка похлопал ладонями по карманам",0.7
10829,1,none,,понуд. от тапта- 3; чалгыны таптадар заставить отбить косу,понуд.,,понуд. от тапта- 3; чалгыны таптадар заставить отбить косу,0.7
10830,1,none,,регулировать; налаживать,,,регулировать; налаживать; Алтай Республиканыҥ Jондык палатазын тӧзӧӧриниҥ ле ижин аайлап баштаарыныҥ бир канча сурактарын тапташтырары керегинде (АЧ) Об урегулировании некоторых вопросов создания и налаживания работы Общественной палаты Республики Алтай,0.7
10831,1,paren,нареч.,нареч. достаточно; тапту ажандылар достаточно поели,,,нареч. достаточно; тапту ажандылар достаточно поели;,0.9
10831,2,paren,,"заметно, - опьянели",,,"заметно, - опьянели; Агаштар олордоҥ ыраак эмес те болзо, jе солдаттар ого jеткенче jер тапту ла jарый берди (Л. Кокышев) Хотя деревья были и недалеко от них, но, пока солдаты добирались до них, заметно рассвело",0.9
10832,1,none,,см. таптууш,,см. таптууш,см. таптууш,0.6
10833,1,none,,"точило, точильный камень, брусок; ӧлӧҥчиниҥ кажызында ла чалгы курчыдарга таптууш болды у каждого косаря был точильный камень для косы",,,"точило, точильный камень, брусок; ӧлӧҥчиниҥ кажызында ла чалгы курчыдарга таптууш болды у каждого косаря был точильный камень для косы",0.7
10834,1,none,,понуд. от тап-; jылыйган немени таптырар заставлять искать потерянную вещь,понуд.,,понуд. от тап-; jылыйган немени таптырар заставлять искать потерянную вещь,0.7
10835,1,none,,понуд. от таптыр-; бичикти таптыртар заставлять найти книгу,понуд.,,понуд. от таптыр-; бичикти таптыртар заставлять найти книгу,0.7
10836,1,none,,"тесный, узкий",,,"тесный, узкий; Учы-бажы jок jолдор, тепселип калган станциялар, тапчы вагон, табышту улус олордыҥ кийнинде артып калды (Л. Кокышев) Бесконечные дороги, истоптанные станции, тесный вагон, шумные люди остались позади них; Тапчы кобыныҥ оозында, сууныҥ jарадында ӧскӧн jодралардыҥ ортозында турган пасека кӧрӱне берди (Л. Кокышев) Показалась пасека, стоящая у начала узкого лога, среди черёмух, растущих на берегу реки",0.7
10837,1,none,,см. тапшыла-,,см. тапшыла-,см. тапшыла-,0.6
10838,1,none,,бить (ударять) ногами в бока лошади; пришпоривать; атты тапшылаар пришпорить коня,,,бить (ударять) ногами в бока лошади; пришпоривать; атты тапшылаар пришпорить коня,0.7
10839,1,none,,возвр. от тапшылабить (ударять) ногами в бока лошади; пришпоривать,возвр.,,"возвр. от тапшылабить (ударять) ногами в бока лошади; пришпоривать; Николай Васильевич оны тартса да, канча кире тапшыланза да, тӧӧдӧ бир де кыймык јок (В. Тоенов) Николай Васильевич его и тянет, сколько бы не бьёт ногами, верблюд совсем не двигается; Качкын эки будыла тапшыланган ла jерде, ажуны кӧстӧди (Э. Тоюшев) Беглец, ударив ногами в бока лошади, направился к перевалу",0.8
10840,1,none,,"понуд. от тапшылазаставлять бить (ударять) ногами в бока лоша- - шыладып маҥтадар скакать, ударяя ногами в бока лошади",понуд.,,"понуд. от тапшылазаставлять бить (ударять) ногами в бока лоша- - шыладып маҥтадар скакать, ударяя ногами в бока лошади",0.8
10841,1,none,,"бить (ударять) ногами в бока лошади; пришпоривать; ср. тапшыла-, тапшылан-",,ср. тапшыла-,"бить (ударять) ногами в бока лошади; пришпоривать; ср. тапшыла-, тапшылан-",0.6
10842,1,none,,понуд. от тапшынбить (ударять) ногами в бока лошади; пришпоривать,понуд.,,понуд. от тапшынбить (ударять) ногами в бока лошади; пришпоривать,0.7
10843,1,none,,юр. право,юр.,,юр. право,0.5
10844,1,none,,кидаться,,,"кидаться; Тай ары болуп, тап эдип тура тӱжет (Э. Тоюшев) Необученный конь, отпрянув назад, кинувшись, останавливается; Адучы Тульников ло радист Бибиков тургуза ла пулемёттор jаар тап эттилер (Л. Кокышев) Стрелок Тульников и радист Бибиков сразу же кинулись к пулемётам",0.7
10845,1,none,,"тесный, узкий; тар ӧдӱк тесная обувь; тар эжик узкая дверь",,,"тесный, узкий; тар ӧдӱк тесная обувь; тар эжик узкая дверь",0.6
10846,1,paren,,расходиться; jуулган улус тарады собравшиеся люди разошлись,,,расходиться; jуулган улус тарады собравшиеся люди разошлись;,0.8
10846,2,paren,,распространяться; ср. тарка-,,ср. тарка-,распространяться; ср. тарка-,0.8
10847,1,paren,,расчёсывать,,,"расчёсывать; База бир кӧрзӧ, «Адымды килтиреде семиртеле, јал-куйругын тарайла, Корумдуда оруска јетен муҥга садып ийдим!» деп каткырган турар (Т. Топчина) В другой раз посмотришь, говоря: «Коня до блеска откормив, гриву и хвост расчесав, продал русскому в Корумде за 70 тысяч!», будет смеяться;",0.9
10847,2,paren,,чесать,,,"чесать; Ноокы тараар, койдыҥ тӱгин кайчылаар, кийис базар (Э. Тоюшев) Чесать пух, стричь овечью шерсть, валять войлок",0.9
10848,1,none,,"пшено, просо",,,"пшено, просо",0.6
10849,1,none,,бот. мятлик луговой,бот.,,бот. мятлик луговой,0.7
10850,1,none,,зоол. см. теҥериниҥ-текези,зоол.,см. теҥериниҥ-текези,зоол. см. теҥериниҥ-текези,0.7
10851,1,none,,тарантас,,,тарантас,0.4
10852,1,none,,"расчёска, гребень",,,"расчёска, гребень; Шуну чечинип ийеле, карманынаҥ тарак бедреди (Л. Кокышев) Шуну, раздевшись, поискал в кармане расчёску",0.7
10853,1,dot,,,,,"голые скалы на вершинах кай, нени де оҥдоп болбой тургандый, эки ле кӧс менде (Э. Тоюшев) Мой друг, с которым ехали за конями, как и я, совершенно лысый, будто ничего не понимает, глаза только на меня смотрят",0.7
10854,1,none,,"зоол. кедровка, ореховка",зоол.,,"зоол. кедровка, ореховка; …Таралдар jеҥеске, агаш-таштыҥ jырыгына кузукты ла ӧзӱмдердиҥ ӱрендерин jажыргылайт, кургак ӧлӧҥди jаактарына болчойто тыктап алган кӧрӱктер тӱймежет (И. Сабашкин) …Кедровки прячут в мох, в расщелины на деревьях орех и семена растений, шумят бурундуки, набив в щёки сухую траву",0.8
10855,1,none,,страд. от тараII; чач таралган волосы расчёсаны; эчки таралган козу вычесали,страд.,,страд. от тараII; чач таралган волосы расчёсаны; эчки таралган козу вычесали,0.7
10856,1,none,,охотиться на кедровку,,,охотиться на кедровку,0.6
10857,1,none,,зоол. сойка,зоол.,,зоол. сойка,0.7
10858,1,none,,шататься,,,"шататься; Шинелин кийип болбой узак шыралап турала, оноҥ таралjып, эжиктеҥ чыга берди (Л. Кокышев) Долго мучаясь, не справляясь с шинелью, потом, шатаясь, он вышел из двери",0.7
10859,1,none,,взаимн.-совм. от таралjышататься,взаимн.,,"взаимн.-совм. от таралjышататься; Бир катап, бир де катап эмес, бу ла jуукта печкениҥ jанында отурган кижи турарга jӱреле, эзирик немедий таралjыжып, бут баштай барып тӱшкен (Э. Тоюшев) Однажды, да не однажды, вот недавно человек, который сидел возле печки, собравшись встать, шатаясь, как пьяный, упал",0.8
10860,1,none,,редкий; ср. суйук 1 2); тарамык сагалду с редкой бородой,,ср. суйук 1 2),редкий; ср. суйук 1 2); тарамык сагалду с редкой бородой,0.6
10861,1,none,,"возвр. от тараII 1 причёсываться, расчёсывать",возвр.,,"возвр. от тараII 1 причёсываться, расчёсывать; Jунунып, таранып, ару кийим кийип, орынга отурала, куучындады… (АЧ) Помывшись, причесавшись, надев чистую одежду, сев на кровать, стал рассказывать…",0.8
10862,1,none,,понуд. от тараII; чачын энези-,понуд.,,понуд. от тараII; чачын энези-,0.7
10863,1,none,,взаимн.-совм. от тара-; эчки таражар вместе чесать коз,взаимн.,,взаимн.-совм. от тара-; эчки таражар вместе чесать коз,0.7
10864,1,none,,чёска; эчки тараш чёска коз,,,"чёска; эчки тараш чёска коз; ♦ чач тараш (букв. расчёсывание волос) этн. свадебный обряд приобщения невесты к роду, семье жениха, при котором волосы невесты заплетают в две косы (две косы – признак замужней женщины)",0.7
10865,1,none,,зоол. турухтан (птица),зоол.,,зоол. турухтан (птица),0.7
10866,1,none,,зоол. сурок,зоол.,,"зоол. сурок; Тарбаган, борсык ӧлтӱрип jиир керек (Б. Укачин) Нужно сурка, барсука, добыв, есть",0.8
10867,1,none,,охотиться на сурков; мен Кош-Агашта тарбагандагам я охотился на сурков в Кош-Агаче,,,охотиться на сурков; мен Кош-Агашта тарбагандагам я охотился на сурков в Кош-Агаче,0.7
10868,1,none,,бот. зопник клубеносный,бот.,,бот. зопник клубеносный,0.7
10869,1,none,,воен. пушка оттопыриваться,воен.,,воен. пушка оттопыриваться;,0.7
10870,1,none,,ийттиҥ кууши собаки оттопылактары тарбайа берди рились,,,ийттиҥ кууши собаки оттопылактары тарбайа берди рились,0.6
10871,1,none,,понуд. от тарбай-,понуд.,,"понуд. от тарбай-; Кӱлӱмзиренерде, Тийиҥчиниҥ jӱзиндеги чырыштар билдирбейт, сабарларын тарбайтып алала, кӧрбӧӧчи болуп не туруҥ, бери капшай кел дегендий, ийдине удура алтайт (Э. Тоюшев) Когда улыбнулся, морщины на лице Тийиҥчи не видны, как будто говоря: «Что стоишь, оттопырив пальцы, словно не видишь, иди скорее сюда», шагает навстречу своей собаке",0.8
10872,1,none,,зоол. беркут; ср. мӱркӱт,зоол.,ср. мӱркӱт,"зоол. беркут; ср. мӱркӱт; Кышкыда слерди Куйун айланат, Ак jуҥла ороорго амадайт. Jайгыда дезе Тарбалjы эбирет… (Э. Тоюшев) Зимой вокруг вас Вихрь кружит, Белым покрывалом хочет укутать. А летом беркут кружит…",0.8
10873,1,paren,,"редкий, негустой; тарбыл сагал редкая борода; ср. тарамык",,ср. тарамык,"редкий, негустой; тарбыл сагал редкая борода; ср. тарамык;",0.8
10873,2,paren,,"с редкими ветвями; Мерген jажы jаанай берген аҥчыныҥ калактаганын алаҥ кайкап, - ям старого охотника, стоял, прислонившись к кедру с редкими ветвями",,,"с редкими ветвями; Мерген jажы jаанай берген аҥчыныҥ калактаганын алаҥ кайкап, - ям старого охотника, стоял, прислонившись к кедру с редкими ветвями",0.9
10874,1,none,,тарелка,,,"тарелка; Тарелкаларды столго эптӱ тургузып, кӱлӱмзиренип ийеле, оноҥ орустап сурады (Л. Кокышев) Поставив красиво тарелки на стол, улыбнувшись, потом спросила по-русски",0.7
10875,1,none,,тариф; тариф тургузар устанавливать тариф,,,тариф; тариф тургузар устанавливать тариф,0.6
10876,1,paren,,"расходиться; јуун божой берерде, улус таркады когда собрание закончилось, люди разошлись",,,"расходиться; јуун божой берерде, улус таркады когда собрание закончилось, люди разошлись",0.9
10876,2,paren,,разбредаться,,,"разбредаться; Кезиктери чечек ӱзерге jалаҥ сайын таркай бердилер (Л. Кокышев) Некоторые разбрелись по полянам, чтобы нарвать цветов;",0.9
10876,3,paren,,распространяться,,,"распространяться; Бу ла кара-сур албааныҥ угы канча jылдарга таркап келген деп (Э. Тоюшев) Думаешь, потомство вот этого соболя с чёрным блеском за сколько лет распространилось;",0.9
10876,4,paren,,рассеиваться,Ч.,,"рассеиваться; Корочы-Оозындагы тӧҥдӧ ӱч чадыр айылдыҥ тӱнӱктеринеҥ чаҥкыр тӱдӱн чӧйилип чыгала, кейде таркап jоголот (Ч. Чунижеков) Голубой дым, выходя из дымоходов трёх аилов, стоящих на горке в Корочы-Оозы, исчезает, рассеиваясь в воздухе; …Туман, булут таркаган (Т. Шинжин) …Туман, облака рассеялись",1.0
10877,1,none,,распространитель; газет таркадаачы распространитель газет,,,распространитель; газет таркадаачы распространитель газет,0.6
10878,1,none,,страд. от таркат- 3; газеттер jуулган улус ортозында таркадылган газеты распространены среди собравшихся людей,страд.,,страд. от таркат- 3; газеттер jуулган улус ортозында таркадылган газеты распространены среди собравшихся людей,0.8
10879,1,none,,взаимн.-совм. от таркат- 3; листовкаларды таркадыжар вместе распространять листовки,взаимн.,,взаимн.-совм. от таркат- 3; листовкаларды таркадыжар вместе распространять листовки,0.8
10880,1,none,,распространение; буклеттер таркадыш распространение буклетов,,,распространение; буклеттер таркадыш распространение буклетов,0.6
10881,1,none,,зоол. утка; ср. суугуш,зоол.,ср. суугуш,зоол. утка; ср. суугуш,0.7
10882,1,none,,"понуд. от тарка- 3, 4",понуд.,,"понуд. от тарка- 3, 4; Аҥчылардыҥ чакпылары олорды кестен- - тыжу ӧдӱп jат (Э. Тоюшев) Капканы охотников их не отпугнут, никакие бураны не заставят лежать – идёт борьба за распространение потомства",0.8
10883,1,none,,"взаимн.-совм. от тарка- 1, 2; улус таркашты люди разошлись",взаимн.,,"взаимн.-совм. от тарка- 1, 2; улус таркашты люди разошлись",0.7
10884,1,none,,тарахтеть; трактор таркырайт трактор тарахтит,,,тарахтеть; трактор таркырайт трактор тарахтит,0.6
10885,1,none,,понуд. от таркыразаставлять тарахтеть; моторды таркырадар заставить тарахтеть мотор,понуд.,,понуд. от таркыразаставлять тарахтеть; моторды таркырадар заставить тарахтеть мотор,0.8
10886,1,none,,тарахтение; трактордыҥ таркыражы тарахтение трактора,,,тарахтение; трактордыҥ таркыражы тарахтение трактора,0.6
10887,1,none,,"пёстрый, пятнистый; ср. чоокыр; Тарлан бука таш бусты Jерлен бука jер бусты (Заг.) Пёстрый бык разрушил камень, Чёрный бык землю разрушил",Заг.,ср. чоокыр,"пёстрый, пятнистый; ср. чоокыр; Тарлан бука таш бусты Jерлен бука jер бусты (Заг.) Пёстрый бык разрушил камень, Чёрный бык землю разрушил",0.8
10888,1,none,,"бот. одуванчик; ср. сӱт-чечек, ак-баш, эне-чечек",бот.,ср. сӱт-чечек,"бот. одуванчик; ср. сӱт-чечек, ак-баш, эне-чечек",0.7
10889,1,none,,"пёстрый, пятнистый; тарлан-чоокыр ат пятнистый конь",,,"пёстрый, пятнистый; тарлан-чоокыр ат пятнистый конь",0.6
10890,1,none,,бот. яртышник шлемоносный,бот.,,бот. яртышник шлемоносный,0.7
10891,1,none,,"колдовство, магия, чародейство; ср. илби",М.;С.,ср. илби,"колдовство, магия, чародейство; ср. илби; Тарманыҥ болужыла оны аргадап болбогон (М.-С. Конышева) С помощью колдовства его не смогли спасти",0.8
10892,1,none,,колдовать,,,"колдовать; Эр кижиниҥ коркышту амадаган ич кӱӱни мени тармадай јудуп ийди ошкош (Д. Маскина) Желание мужчины, которое [он] сильно испытывал, меня, кажется, околдовав, поглотило",0.7
10893,1,none,,"понуд. от тармадазаставлять колдовать; подвергаться влиянию колдовства, быть околдованным; тармачыга тармададар быть околдованным колдуньей",понуд.,,"понуд. от тармадазаставлять колдовать; подвергаться влиянию колдовства, быть околдованным; тармачыга тармададар быть околдованным колдуньей",0.8
10894,1,none,,взаимн.-совм. от тармадавместе колдовать; напускать колдовство друг на друга; бой-бойын тармадажар напускать колдовство друг на друга,взаимн.,,взаимн.-совм. от тармадавместе колдовать; напускать колдовство друг на друга; бой-бойын тармадажар напускать колдовство друг на друга,0.8
10895,1,none,,колдовство,,,"колдовство; тармадашка ӱренер обучаться колдовству лып турган jӱрегин токынадып, кимиренди (И. Сабашкин) Успокаивая колотящееся сердце, сказал: «Что это за заколдованный пень, в который пуля не попадает?»",0.7
10896,1,none,,"колдун, колдунья; ср. илбичи",,ср. илбичи,"колдун, колдунья; ср. илбичи; Jайым-Санаа баатырды камдар ла јаан укту байлар, бийлер, белгечи-тармачылар сыраҥай сӱӱбейтен, јанына јууктаткылабайтан, оныҥ угын коптоп, сайгактап, истежип, јаткан ӧзӧгинеҥ ырадып ийерге туратан (А. Саруева) ДьайымСанаа баатыра шаманы и родовитые богачи, господа, предсказатели-колдуны совсем не любили, близко к себе не подпускали, старались, клевеща на его род, подстрекая, преследуя, старались согнать с долины, в которой [он] жил",0.7
10897,1,none,,бот. курильский чай,бот.,,бот. курильский чай,0.7
10898,1,none,,понуд. от тарпайоттопыривать; ср. тарбай-; ийт кулактарын тарпайтат собака оттопыривает уши,понуд.,ср. тарбай-,понуд. от тарпайоттопыривать; ср. тарбай-; ийт кулактарын тарпайтат собака оттопыривает уши,0.8
10899,1,none,,"звукоподр. треск, хруст (звукоподражание треску, хрусту, скрипу); ср. тырс; тарс будак сынат сук ломается: треск",звукоподр.,ср. тырс,"звукоподр. треск, хруст (звукоподражание треску, хрусту, скрипу); ср. тырс; тарс будак сынат сук ломается: треск",0.8
10900,1,none,,см. тарс,,см. тарс,см. тарс,0.4
10901,1,none,,издавать треск; кӱйӱп jаткан шифер тарс эдет горящий шифер издаёт треск,,,издавать треск; кӱйӱп jаткан шифер тарс эдет горящий шифер издаёт треск,0.6
10902,1,none,,трещать; от тарсылдайт огонь трещит,,,трещать; от тарсылдайт огонь трещит,0.6
10903,1,none,,трещётка,,,трещётка,0.4
10904,1,none,,понуд. от тарсылдазаставлять трещать; издавать треск; та неме де принтерди тарсылдадат что-то заставляет принтер трещать,понуд.,,понуд. от тарсылдазаставлять трещать; издавать треск; та неме де принтерди тарсылдадат что-то заставляет принтер трещать,0.8
10905,1,none,,треск; оттыҥ тарсылдажы треск огня,,,треск; оттыҥ тарсылдажы треск огня,0.6
10906,1,none,,трещащий; тарсылдууш табыш трещащий звук,,,трещащий; тарсылдууш табыш трещащий звук,0.6
10907,1,paren,,дёргать,,,"дёргать; Каран чочыган бойынча кармактыҥ сабын кайра тартып ийерберди (Л. Кокышев) Когда Каран, испугавшись, дёрнул рукоятку удочки назад, рыба с серебристой чешуёй, сверкая в лучах заходящего солнца, стала извиваться;",0.9
10907,2,paren,,натягивать,,,"натягивать; Кыптыҥ учында кӧжӧгӧ тартып салган эмтир (Л. Кокышев) В конце комнаты натянули ширму, оказывается;",0.9
10907,3,paren,,подтягивать,,,"подтягивать; – Канайдат бу! – Кырачы кемниҥ де будына индигеле, арай ла кӧҥкӧрӧ jыгылбады. – Будыҥ тарт дедим, ширееде отурган каан чылап, канай-канайып чирей тебинип алгаҥ (Э. Тоюшев) «Что он делает!», – Кырачы, споткнувшись о чью-то ногу, чуть не упал вниз лицом, – Подтяни ноги говорю, как [ты], словно царь на троне, ноги вытянул»;",0.9
10907,4,paren,,дёргаться (о мышцах век); кӧс тартат глаза дёргаются,,,дёргаться (о мышцах век); кӧс тартат глаза дёргаются;,0.8
10907,5,paren,,возить; привозить,,,"возить; привозить; Тойыныҥ ӧткӧнин бойы да билбей калган – албаты-јон, эл-тӧрӧгӧн јуулып келген, ӧскӱс-јабыс, балдары кӧп кӧӧркийлерге болужар деп, кем кой, кем мал берген, кем де сыр-калбасазын садып экелген, кемизи де аракызын тартып келген (Т. Топчина) И сам не понял, как прошла его свадьба – народ, родственники собрались, чтобы помочь сиротам, многодетным беднягам, кто овцу, кто коня дал, кто сыр-колбасу, купив, принёс, ктото спиртное привёз; – Келгилеп jат!.. – деп, ончозынаҥ озо буул тарткылап турган уулчактар кыйгырыжып чыктылар (Л. Кокышев) «Едут!», – вперёд всех начали кричать мальчишки, которые возили копна;",0.9
10907,6,paren,,"чертить, подчёркивать",,,"чертить, подчёркивать; Майор до бойыныҥ военный санааларын сананып, ӱлтӱреп калган картаны алдына jайала аjыктап, карандашла кандый да чийӱлер тартып браадар болды (Л. Кокышев) И майор, думая свои военные думы, разглядывая, расстелив перед собой, истрепавшуюся карту, ехал, вычерчивая карандашом какие-то линии;",0.9
10907,7,paren,,стягивать,,,стягивать; Кайнаткан таары балуны тургуза кургада тартып ийген ине (Т. Топчина) Прокипяченный порох рану сразу же стянул ведь;,0.9
10907,8,paren,,впитывать,,,"впитывать; чык тартар впитывать - jаҥарлап, икилизин тартып отурар (ЭА) Когда собиралась родня, выпивалось спиртное, протяжно исполняя обрядовую песню, играл на икили;",0.9
10907,9,paren,,курить; 11 вить (гнездо); кушкаштар уйа тартат птички вьют гнёзда,,,"курить; Таҥкы тартарга Каран колыла столдыҥ ӱстин сыймап, папиростор бедрей берди (Л. Кокышев) Чтобы покурить, Каран, шаря по столу, стал искать папиросы; 11 вить (гнездо); кушкаштар уйа тартат птички вьют гнёзда",0.9
10908,1,none,,см. тарткыш,,см. тарткыш,см. тарткыш,0.6
10909,1,paren,,дёргалка,,,дёргалка;,0.6
10909,2,paren,,"выдвижная полка, ящик (у стола, шкафа и т.п.)",т.п.,,"выдвижная полка, ящик (у стола, шкафа и т.п.)",0.9
10910,1,none,,понуд. от тарт-; ӧлӧҥди тарттырар заставить привезти сено; штанды тарттырар подтянуть штаны,понуд.,,понуд. от тарт-; ӧлӧҥди тарттырар заставить привезти сено; штанды тарттырар подтянуть штаны,0.8
10911,1,none,,борец; амыр-энчӱ учун тартыжаачы борец за мир,,,борец; амыр-энчӱ учун тартыжаачы борец за мир,0.6
10912,1,none,,борьба,,,"борьба; Кажы ла ӧзӧктӧ, кажы ла jуртта jаҥы jӱрӱмге удурлажып турган бай-кулактарла классовый тартыжу кӱнӱҥ ле тыҥыйт (А. Саруева) В каждой долине, в каждом селе с каждым днём усиливается классовая борьба с богачами-кулаками, сопротивляющимся новой жизни",0.7
10913,1,paren,,"страд. от тарт- 2, 5, 6, 7, 9; бууш тыҥ тартылып калган верёвка сильно натянута; бут тартылат нога подёргивается",страд.,,"страд. от тарт- 2, 5, 6, 7, 9; бууш тыҥ тартылып калган верёвка сильно натянута; бут тартылат нога подёргивается; Эмди мениҥ тартылар ла немем jок (Л. Кокышев) Теперь нет того, к чему бы я испытывала тягу; Оныҥ кожоҥы эҥирги ынаарга тартылып калган тууларга узак-узак jаҥыланып турат (Л. Кокышев) Её песня долго-долго разносилась эхом по горам, окутанным вечерней дымкой;",1.0
10913,2,paren,,испытывать тягу к чему-л.; спортко тартылар испытывать тягу к спорту,,,испытывать тягу к чему-л.; спортко тартылар испытывать тягу к спорту;,0.8
10913,3,paren,,осунуться,,,"осунуться; Кезер Калайдыҥ суртулдууш кӧзине ле кугара тартылган чырайына аjарулу кӧрӱп, иште не-не боло берген болбозын деп серенип jӱреле, Калайдыҥ та чын айдып турганын, та чечеркеп jӱргенин оҥдоп албады (Э. Тоюшев) Кезер, внимательно глядя на бегающие - мог понять, то ли правду Калай говорит, то ли важничает;",0.9
10913,4,paren,,"убавляться, становиться меньше в объёме",,,"убавляться, становиться меньше в объёме; Jирбейдиҥ билезиниҥ алдындагы туткан уйыныҥ сӱди тартыла берген (Э. Тоюшев) У коровы, которую раньше держала семья Дьирбея, молоко убавилось",0.9
10914,1,none,,трещать,,,трещать; Талтар кушта амыр jок Таҥ атканча тартылдайт (И. Шодоев) У коростели нет покоя До утра трещит,0.7
10915,1,none,,взаимн.-совм. от тартыл- 1,взаимн.,,"взаимн.-совм. от тартыл- 1; Сол кабагым тартылыжып ла келзе, удабай бир-бир неме боло ло берген турар (Э. Тоюшев) Как только левая бровь начинала дёргаться, так вскоре что-нибудь да случалось",0.8
10916,1,paren,,подёргивание; балтырлардыҥ тартылыжы подёргивание мышц,,,подёргивание; балтырлардыҥ тартылыжы подёргивание мышц;,0.8
10916,2,paren,,тяга к чему-л.; jуранарына тартылыш тяга к рисованию,,,тяга к чему-л.; jуранарына тартылыш тяга к рисованию,0.8
10917,1,none,,затяжка,,,"затяжка; Бир ле тартымнаҥ бажы тыҥ айланып, jӧдӱли келди (Л. Кокышев) С одной лишь затяжки голова его сильно закружилась, он начал кашлять",0.7
10918,1,paren,,возвр. от тарт-,возвр.,,возвр. от тарт-;,0.9
10918,2,paren,,втягивать,,,"втягивать; Jалдап алган баянист сӱӱри тумчугыла кайра тартынып ийеле, вальс ойной берди (Л. Кокышев) Нанятый баянист, швыркнув острым носом (букв. втянув назад), заиграл вальс; Пратибагаз деп неме jок учун ол уул ӧкпӧзине кӧп корон тартынып ийбей база... (Л. Кокышев) Из-за того, что нет противогаза, этот парень втянул ведь в лёгкие много яда…;",0.9
10918,3,paren,,подтягиваться; турникке тартынар подтягиваться на турнике,,,подтягиваться; турникке тартынар подтягиваться на турнике;,0.8
10918,4,paren,,испытывать тягу к чему-л.,,,"испытывать тягу к чему-л.; Сымылтыныҥ суузы балыкту, айландыра арка-туулары аҥдык jер. Мынызына тартынып, колхозко тӧмӧнги jердеҥ кӧчӱп те келер кӱӱндӱ улус бар (Э. Тоюшев) Река Сымылты рыбная, горы вокруг богаты зверьём. И люди есть, желающие, испытывая тягу к этому, переехать в колхоз из нижних краёв;",0.9
10918,5,paren,,"принимать чекова) Увидев Галю, приняв холодный вид, посмотрела в сторону",,,"принимать чекова) Увидев Галю, приняв холодный вид, посмотрела в сторону;",0.8
10918,6,paren,,наследовать,,,"наследовать; Малчы угын тартынганда, мерген болбой кайтсын… (Э. Тоюшев) Если унаследовал склонность к разведению лошадей, ловким будет конечно же…",0.9
10919,1,none,,целеустремлённый; тартынчак бала целеустремлённый ребёнок,,,целеустремлённый; тартынчак бала целеустремлённый ребёнок,0.6
10920,1,paren,,взаимн.-совм. от тарт-,взаимн.,,взаимн.-совм. от тарт-;,0.9
10920,2,paren,,"сражаться, воевать; ср. jуулаш-",,ср. jуулаш-,"сражаться, воевать; ср. jуулаш-; СарыСаал 1905 jылда jопон самурайларла тартышкан, оноҥ гражданский jууда турушкан (Э. Тоюшев) Сары-Саал в 1905 году сражался с японскими самураями, потом в гражданской войне участвовал;",0.9
10920,3,paren,,"тягаться, соревноваться, состязаться",,,"тягаться, соревноваться, состязаться; Бистиҥ шахмат ойноп билеристи угала, бисле тартыжарга кӱӱнзеген (И. Сабашкин) Узнав, что мы умеем играть в шахматы, захотел с нами посостязаться;",0.9
10920,4,paren,,"тягаться, судиться; jаргыда тартыжар тягаться в суде",,,"тягаться, судиться; jаргыда тартыжар тягаться в суде",0.8
10921,1,paren,,дёргание,,,дёргание;,0.6
10921,2,paren,,перетягивание; канат тартыш перетягивание каната,,,перетягивание; канат тартыш перетягивание каната;,0.8
10921,3,paren,,перевозка; ӧлӧҥ тартыш перевозка сена,,,перевозка; ӧлӧҥ тартыш перевозка сена;,0.8
