entry_id,sense_id,sense_group,pos,gloss_ru,labels,refs,raw_block,confidence_parse
13084,1,none,,спец. хронометр,,,спец. хронометр,0.60
13085,1,none,,хронометраж; иштей- тен öйдиҥ хронометражы хронометраж ра- бочего времени - времени),,,хронометраж; иштей- тен öйдиҥ хронометражы хронометраж ра- бочего времени - времени),0.70
13086,1,paren,,хрусталь (вид стекла вы- сокого качества); хрустальдаҥ ваза эдер делать из хрусталя вазу,,,хрусталь (вид стекла вы- сокого качества); хрустальдаҥ ваза эдер делать из хрусталя вазу;,0.90
13086,2,paren,,хрусталь (изделие),,,хрусталь (изделие),0.80
13087,1,none,,целлофан; огурчындарды целлофанла jабып салар укрыть огурцы целлофаном,,,целлофан; огурчындарды целлофанла jабып салар укрыть огурцы целлофаном,0.60
13088,1,none,,целлюлоза; целлюлоза- ныҥ производствозы производство целлю- лозы,,,целлюлоза; целлюлоза- ныҥ производствозы производство целлю- лозы,0.60
13089,1,none,,цемент,,,"цемент; Слерге туу-тай- га кире кереес тургузып койор эдис, jе цементис тура тударга керек (Д. Каинчин) Вам мы поставили бы памятник с гору, но наш цемент нужен для стройки дома",0.70
13090,1,none,,цементировать; тротуар- тротуар зацементиро- ды цементтеп салган вали,,,цементировать; тротуар- тротуар зацементиро- ды цементтеп салган вали,0.60
13091,1,none,,понуд. от цементте- за- ставлять цементировать; балдар ойноор пло- щадканы цементтедип салгандар застави- ли зацементировать детскую площадку,понуд.,,понуд. от цементте- за- ставлять цементировать; балдар ойноор пло- щадканы цементтедип салгандар застави- ли зацементировать детскую площадку,0.80
13092,1,none,,взаимн.-совм. от це- ментте- вместе цементировать; стенени це- менттежер вместе цементировать стену,взаимн.,,взаимн.-совм. от це- ментте- вместе цементировать; стенени це- менттежер вместе цементировать стену,0.80
13093,1,none,,цементирование; пол се- менттеш цементирование пола,,,цементирование; пол се- менттеш цементирование пола,0.60
13094,1,none,,цензор,,,"цензор; Ондый айалгада жур- налисттер, редакцияныҥ башкараачы- лары бойлорына кыракы, цензор болор учурлу боло бергендер (АЧ) В такой ситу- ации журналисты, руководители редакции должны были стать требовательными к себе, цензорами",0.70
13095,1,none,,цензура; черӱчил цензура во- - ственная литература; художественный кино художественный фильм,,,цензура; черӱчил цензура во- - ственная литература; художественный кино художественный фильм,0.70
13096,1,none,,бот. хурма,бот.,,бот. хурма,0.70
13097,1,none,,енная цензура; кезем (кату) цензура строгая цензура,,,енная цензура; кезем (кату) цензура строгая цензура,0.60
13098,1,none,,цент,,,цент,0.40
13099,1,none,,центнер,,,центнер; Jирме муҥ центнер кире [аш] согулган (Д. Каинчин) Намолоче- но примерно двадцать тысяч центнеров [зер- на],0.70
13100,1,none,,центрифуга; jаҥы цен- трифуга новая центрифуга,,,центрифуга; jаҥы цен- трифуга новая центрифуга,0.60
13101,1,none,,в разн. знач. цех; цехтиҥ ишчизи работник цеха,в разн. знач.,,"в разн. знач. цех; цехтиҥ ишчизи работник цеха; Мында Макар Сергеевич школдо ÿредÿчи болгон, оноҥ тере илеер цехте иштеген (АЧ) Здесь Макар Сергеевич в школе был учителем, потом работал в коже- венном цехе",0.80
13102,1,none,,цивилизация,,,"цивилизация; Евро- пейский цивилизацияныҥ кабайы (А. Ада- ров) Колыбель Европейской цивилизации; Анда цивилизация, анда jӱзӱн-jӱӱр улу- стар, анда музыка!.. (Л. Кокышев) Там ци- вилизация, там разные люди, там музыка!..",0.70
13103,1,none,,цигейка; цигейка тон шуба из цигейки,,,цигейка; цигейка тон шуба из цигейки,0.60
13104,1,none,,в разн. знач. цикл; ӱлгерлердиҥ лирика- лык циклы лирический цикл стихов,в разн. знач.,,в разн. знач. цикл; тӱӱкилик цикл исторический цикл; ӱлгерлердиҥ лирика- лык циклы лирический цикл стихов,0.80
13105,1,none,,метео. циклон; бис jаар ци- клон келип jат на нас движется циклон,метео.,,метео. циклон; бис jаар ци- клон келип jат на нас движется циклон,0.70
13106,1,none,,в разн. знач. цилиндр; цилиндрдиҥ объёмын билип алар вычис- лить объём цилиндра; цилиндрдиҥ порше- ни поршень цилиндра,в разн. знач.,,в разн. знач. цилиндр; цилиндрдиҥ объёмын билип алар вычис- лить объём цилиндра; цилиндрдиҥ порше- ни поршень цилиндра,0.80
13107,1,none,,цирк; цирктиҥ ареназы арена цирка; балдарга цирк jараган детям понра- вился цирк,,,цирк; цирктиҥ ареназы арена цирка; балдарга цирк jараган детям понра- вился цирк,0.60
13108,1,none,,циркуль; энем меге циркуль садып берген мама купила мне циркуль,,,циркуль; энем меге циркуль садып берген мама купила мне циркуль,0.60
13109,1,none,,циркуляр,,,циркуляр,0.40
13110,1,none,,циркуляция; кейдиҥ циркуляциязы циркуляция воздуха,,,циркуляция; кейдиҥ циркуляциязы циркуляция воздуха,0.60
13111,1,none,,мед. цирроз; буурдагы цирроз цирроз печени,мед.,,мед. цирроз; буурдагы цирроз цирроз печени,0.70
13112,1,none,,цистерна; куру цистерна пустая цистерна; цистернада ару суу в ци- стерне чистая вода,,,цистерна; куру цистерна пустая цистерна; цистернада ару суу в ци- стерне чистая вода,0.70
13113,1,none,,мед. цистит; циститле ооры- ыр болеть циститом,мед.,,мед. цистит; циститле ооры- ыр болеть циститом,0.70
13114,1,none,,цитата; статьядаҥ алган цита- та цитата из статьи,,,цитата; статьядаҥ алган цита- та цитата из статьи,0.60
13115,1,none,,цитировать; билим ижинде jарлу билимчилердиҥ иштерин,,,цитировать; билим ижинде jарлу билимчилердиҥ иштерин,0.60
13116,1,none,,прибрежный лёд,,,прибрежный лёд,0.60
13117,1,none,,"этн. чаади (часть выкупа, удер- живаемая родителями невесты с родствен- ников жениха за честь дочери при её возвра- те в случае дурного обращения с ней)",этн.,,"этн. чаади (часть выкупа, удер- живаемая родителями невесты с родствен- ников жениха за честь дочери при её возвра- те в случае дурного обращения с ней)",0.80
13118,1,none,,бумага; ак чаазын белая бумага,,,бумага; ак чаазын белая бумага,0.60
13119,1,dot,,"низкий кустарник, поросль",,,"низкий кустарник, поросль; ол чаалдар дӧӧн кире берди он зашёл в по- росли;",0.80
13119,2,dot,,молодой (о дереве); чаал мöштöр молодые кедры; чаал кайыҥдар молодые берёзы,,,молодой (о дереве); чаал мöштöр молодые кедры; чаал кайыҥдар молодые берёзы,0.80
13120,1,none,,см. чаалта,,см. чаалта,см. чаалта,0.60
13121,1,none,межд.,"межд. эх (возглас, выража- ющий сожаление)",,,"межд. эх (возглас, выража- ющий сожаление); Э, чаалта, чаалта. Jаш болзом, кайдат! (А. Адаров) Э, эх, эх. Если бы я был молодым! -",0.80
13122,1,none,,цитология; цитологияда jаҥы ачылталар новые открытия в цитоло- гии,,,цитология; цитологияда jаҥы ачылталар новые открытия в цитоло- гии,0.60
13123,1,none,,спец. цитоплазма,,,спец. цитоплазма,0.60
13124,1,none,,цитрус; цитрустарды jуур со- бирать цитрусы,,,цитрус; цитрустарды jуур со- бирать цитрусы,0.60
13125,1,none,,циферблат; частыҥ ци- ферблады циферблат часов,,,циферблат; частыҥ ци- ферблады циферблат часов,0.60
13126,1,none,,цифровой; цифровой гра- фика цифровая графика; цифровой телеви- дение цифровое телевидение,,,цифровой; цифровой гра- фика цифровая графика; цифровой телеви- дение цифровое телевидение,0.70
13127,1,none,,в разн. знач. цоколь; тураныҥ цоколи цоколь здания; колоннаныҥ цоколи цоколь колонны; кереестиҥ цоколи цоколь памятника,в разн. знач.,,в разн. знач. цоколь; тураныҥ цоколи цоколь здания; колоннаныҥ цоколи цоколь колонны; кереестиҥ цоколи цоколь памятника,0.80
13128,1,none,,цукат; цуккатту торт торт с цу- катами,,,цукат; цуккатту торт торт с цу- катами,0.60
13129,1,none,,цунами; дамбаны цунами jемирип салган цунами разрушило дамбу,,,цунами; дамбаны цунами jемирип салган цунами разрушило дамбу,0.60
13131,1,none,,"детёныш косули, косулёнок (до од- ного года); jаҥы чыккан чаап новорождён- ный детёныш косули",,,"детёныш косули, косулёнок (до од- ного года); jаҥы чыккан чаап новорождён- ный детёныш косули",0.70
13132,1,none,,большой котёл,,,большой котёл,0.60
13133,1,none,,"прозрачный, просвечивающий; ср. öткÿш; чаараш бöс прозрачная ткань; ча- араш сарай просвечивающий сарай",,ср. öткÿш,"прозрачный, просвечивающий; ср. öткÿш; чаараш бöс прозрачная ткань; ча- араш сарай просвечивающий сарай",0.70
13134,1,none,,бот. осока безжилковая,бот.,,бот. осока безжилковая,0.70
13135,1,none,,"этн. подвеска (четырёхуголь- ной формы, прикрепляемая к волосам девуш- ки); ср. чинче",этн.,ср. чинче,"этн. подвеска (четырёхуголь- ной формы, прикрепляемая к волосам девуш- ки); ср. чинче",0.80
13136,1,none,,дыра в войлоке,,,дыра в войлоке,0.60
13137,1,paren,,поросли деревьев,,,"поросли деревьев; Содоной эме- ген чабааларга киреле, бир канча ӧйдиҥ бажында калактаганча кайра jӱгӱрди (Л. Кокышев) Бабушка Содоной, зайдя в по- росли деревьев, через некоторое время, при- читая, выбежала обратно хорошо ездящий галопом, карьером (о человеке); Оноҥ [Айасту] кожоҥчы, атка минзе, чабаган (А. Адаров) К тому же [Ай- асту] любящий петь, если сядет на лошадь, хорошо ездящий галопом",0.90
13138,1,none,,зоол. чебак,зоол.,,зоол. чебак,0.70
13139,1,none,,"чабан, пастух; јиит чабан моло- дой пастух",,,"чабан, пастух; јиит чабан моло- дой пастух",0.60
13140,1,paren,,чубарый (о масти); чаб- дар ат чубарая лошадь,,,чубарый (о масти); чаб- дар ат чубарая лошадь;,0.80
13140,2,paren,,пёстрый,Ч.,,"пёстрый; Чабдар тÿлкÿ эмтир, баштапкы сортко барбас (Ч. Чунижеков) Оказывается, пёстрая лиса, на первый сорт не подойдёт;",1.00
13140,3,dot,,чубарая ло- шадь; чабдарды тудуп алар поймать чуба- рую лошадь,,,чубарая ло- шадь; чабдарды тудуп алар поймать чуба- рую лошадь,0.80
13141,1,none,,"быстрая езда, скачки, галоп, лёг- кий карьер; тÿрген чабу быстрая езда",,,"быстрая езда, скачки, галоп, лёг- кий карьер; тÿрген чабу быстрая езда",0.60
13142,1,none,,косьба,,,косьба; öлöҥ чабу косьба травы,0.60
13143,1,none,,уст. клин (одежды),уст.,,уст. клин (одежды),0.70
13144,1,none,,чабы колоҥ задняя подпруга,,,чабы колоҥ задняя подпруга,0.60
13145,1,none,,"драка, сражение; резня; ср. ча- быш II 1; коркышту чабыжу страшная дра- ка; адыжу ла чабыжу стрельба и резня",,ср. ча- быш II 1,"драка, сражение; резня; ср. ча- быш II 1; коркышту чабыжу страшная дра- ка; адыжу ла чабыжу стрельба и резня",0.70
13146,1,paren,,страд. от чап- II быть сру- бленным; агаштар чабылган деревья сру- блены,страд.,,страд. от чап- II быть сру- бленным; агаштар чабылган деревья сру- блены;,0.90
13146,2,paren,,быть скошенным; öлöҥ чабылган трава скошена,,,быть скошенным; öлöҥ чабылган трава скошена,0.80
13147,1,none,,зоол. пустельга,зоол.,ср. кӱйкенек,зоол. пустельга; ср. кӱйкенек,0.70
13148,1,paren,,косьба; чабын эрте башталды косьба нача- лась рано,,,косьба; öлöҥ чабын косьба травы; чабын эрте башталды косьба нача- лась рано;,0.80
13148,2,paren,,скошенная трава; чабын кöп скошенной травы много,,,скошенная трава; чабын кöп скошенной травы много,0.80
13149,1,paren,,"возвр. от чап- II ударять, хлопать себя чем; эки будын чабынып, эме- ген сыктап ыйлайт плачет и рыдает ста- руха, ударяя себя [руками] по обеим ногам",возвр.,,"возвр. от чап- II ударять, хлопать себя чем; эки будын чабынып, эме- ген сыктап ыйлайт плачет и рыдает ста- руха, ударяя себя [руками] по обеим ногам;",1.00
13149,2,paren,,"всплёскивать; рукоплескать, аплодировать; ол эки колын чабынып ийди он всплеснул обеими руками",,,"всплёскивать; рукоплескать, аплодировать; ол эки колын чабынып ийди он всплеснул обеими руками;",0.90
13149,3,paren,,париться (в бане); мылча- да чабынар париться в бане -,,,париться (в бане); мылча- да чабынар париться в бане -,0.80
13150,1,none,,скошенная трава; ср. чабын 2; чабынтыны jуур керек надо собрать ско- шенную траву,,ср. чабын 2,скошенная трава; ср. чабын 2; чабынтыны jуур керек надо собрать ско- шенную траву,0.70
13151,1,none,,"взаимн.-совм. от чап- I вме- сте скакать, ехать карьером; олор аттарлу чабышты они вместе скакали на лошадях",взаимн.,,"взаимн.-совм. от чап- I вме- сте скакать, ехать карьером; олор аттарлу чабышты они вместе скакали на лошадях",0.80
13152,1,paren,,взаимн.-совм. от чап- II; ÿлдÿле чабыжар биться мечами; агаш чабыжар вместе рубить деревья; ол биске öлöҥ ча- бышты он помог нам косить траву,взаимн.,,"взаимн.-совм. от чап- II; ÿлдÿле чабыжар биться мечами; Јаш тужы- ста јара чабыжып та турзаас, карыганча кожо јуртап калдыс (Т. Топчина) Несмотря на то, что мы сильно дрались в молодости, до старости прожили вместе; агаш чабыжар вместе рубить деревья; ол биске öлöҥ ча- бышты он помог нам косить траву;",1.00
13152,2,paren,,"вместе хлопать, аплодировать",,,"вместе хлопать, аплодировать; Залда улустар тургу- за ла кол чабыжа бердилер (Л. Кокышев) В зале люди тут же начали хлопать в ладоши",0.90
13153,1,none,,"скачки, бега; ат чабыш кон- ные скачки",,,"скачки, бега; ат чабыш кон- ные скачки",0.60
13154,1,paren,,удар,,,"удар; оныҥ чабыжы тыҥ у него удар сильный; Кучалардыҥ чабыжы jымжак па, уул? (Л. Кокышев) Удар [рогов] баранов мягкий да, парень?; Бир чабышла кем болчокты jара чабар эмезе токпокло малтаны одынга кем тереҥ кийдире со- гор? (К. Телесов) Кто разрубит чурку одним ударом или колотушкой забъёт топор в дрова глубже всех?;",0.90
13154,2,paren,,"драка, сражение, резня; кор- кышту чабыш страшная драка; кылышла чабыш резня саблями",,,"драка, сражение, резня; кор- кышту чабыш страшная драка; кылышла чабыш резня саблями;",0.90
13154,3,paren,,рубка; эт чабыш рубка мяса,С.,,"рубка; эт чабыш рубка мяса; «А кайда салган эдеер?» — ту- уразында Öмöлик малтазыныҥ чабыжын токтодып, уур тынып сурайт (С. Манитов)",1.00
13155,1,paren,,"куда вы положили?» — спросил [стояв- ший] в стороне Ёмёлик, прервав рубку топо- ром, тяжело дыша; косьба",,,"куда вы положили?» — спросил [стояв- ший] в стороне Ёмёлик, прервав рубку топо- ром, тяжело дыша; косьба; Jе öлöҥ чабыш- ты ла ÿспес, араайлатпас керек (Э. Палкин) Но только косьбу травы не надо прерывать, не надо замедлять темп",0.90
13156,1,paren,,"понуд. от чабыш- I за- ставлять скакать, соревноваться в беге (о ло- шадях); хлопать (руками)",понуд.,,"понуд. от чабыш- I за- ставлять скакать, соревноваться в беге (о ло- шадях); аттарды чабыштырар заставлять скакать лошадей Албаты-jонныҥ амырын бусты, тöзööндÿ jуртты чабыштырып ÿреди (Т. Акулова) Нарушила мир среди народа, серьёзную се- мью разрушила, заставив [её членов] драться друг с другом; хлопать (руками); …[Кы- мыс] кичинек алакандарын ончолорынаҥ озо чабыштырып ийди (Б. Укачин) …[Кы- мыс] раньше всех захлопала в маленькие ла- доши",1.00
13157,1,none,,жгучий (о морозе),,,"жгучий (о морозе); Чагаан соокто ачынзаар, ÿйдеҥ чыгып качпагар (Д. Маскина) Если рассердитесь в жгучий мороз, не убегайте из дома",0.70
13158,1,none,,зоол. гадюка,зоол.,,зоол. гадюка,0.70
13159,1,none,,Чага-Байрам (назва- ние алтайского Нового года по восточному календарю и праздника Нового года); Чага- Байрам ӧткӱрер проводить праздник Чага- Байрам,,,Чага-Байрам (назва- ние алтайского Нового года по восточному календарю и праздника Нового года); Чага- Байрам ӧткӱрер проводить праздник Чага- Байрам,0.70
13160,1,none,,жало; адаруныҥ чагагы жало пчелы,,,жало; адаруныҥ чагагы жало пчелы,0.60
13161,1,none,,хим. ртуть,хим.,,хим. ртуть,0.70
13162,1,none,,январь,,,"январь; ♦ Чаган айда чагана тоҥор, кочкор айда кочкорлор сÿÿнер (По- гов.) В январе смола замерзает, в феврале ди- кие бараны радуются",0.70
13163,1,paren,,смола; агаштыҥ чагана- зы смола дерева,,,смола; агаштыҥ чагана- зы смола дерева;,0.80
13163,2,paren,,"перен., разг. навязчи- вый, надоедливый человек; прилипала; ол чагананыҥ бойы он настоящий прилипала",перен.;разг.,,"перен., разг. навязчи- вый, надоедливый человек; прилипала; ол чагананыҥ бойы он настоящий прилипала",1.00
13164,1,none,,"смолить, мазать смолой что; чананы чаганалаар смолить лыжи",,,"смолить, мазать смолой что; чананы чаганалаар смолить лыжи",0.60
13165,1,none,,возвр. от чаганала- ма- заться смолой; оныҥ колы чаганаланып калган его руки измазаны смолой,возвр.,,возвр. от чаганала- ма- заться смолой; оныҥ колы чаганаланып калган его руки измазаны смолой,0.80
13166,1,none,,взаимн.-совм. от чага- нала- вместе смолить; помогать смолить; чаналарды чаганалажар помогать смолить лыжи,взаимн.,,взаимн.-совм. от чага- нала- вместе смолить; помогать смолить; чаналарды чаганалажар помогать смолить лыжи,0.80
13167,1,paren,,чагандык (название ал- тайского рода),,,чагандык (название ал- тайского рода); чагандык сӧӧктӱ кижи человек из рода чагандык;,0.90
13167,2,paren,,чагандык (пред- ставитель рода чагандык),,,чагандык (пред- ставитель рода чагандык),0.80
13168,1,paren,,страд. от чак- I зажигать- ся,страд.,,"страд. от чак- I зажигать- ся; Кенейте оҥ jанынаҥ кандый да кай- камчыкту, тирÿ немедий jаркын чагылат (Б. Бедюров) Внезапно с правой стороны какой-то удивительный, словно живой, за- жигается свет;",1.00
13168,2,paren,,сверкать,,,"сверкать; Кенетийин оныҥ тегин де кату кöстöри казыр чагылып, ыркырана берди (Э. Палкин) Внезапно его итак-то жестокие глаза, гневно сверкнули, он начал ворчать",0.90
13169,1,none,,понуд. от чагыл-; отыкты чагылтар зажигать огниво,понуд.,,"понуд. от чагыл-; отыкты чагылтар зажигать огниво; …Фатима, jaaн кÿреҥ кöстöрин там тазырайтып ла ча- гылтып, тыҥ каткырып ийди (Б. Укачин) …Фатима, ещё сильнее выпучив и сверкнув своими большими карими глазами, громко рассмеялась",0.80
13170,1,none,,быстро зажигающийся; чагылчаҥ оттор быстро зажигающиеся огни,,,быстро зажигающийся; чагылчаҥ оттор быстро зажигающиеся огни,0.60
13171,1,none,,взаимн.-совм. от чагыл-; оттор чагылыжат огни зажигаются; оныҥ кöстöри чагылыжып турды его глаза свер- кали,взаимн.,,взаимн.-совм. от чагыл-; оттор чагылыжат огни зажигаются; оныҥ кöстöри чагылыжып турды его глаза свер- кали,0.80
13172,1,paren,,зажигание; оттордыҥ чагылыжы зажигание огней,,,зажигание; оттордыҥ чагылыжы зажигание огней;,0.80
13172,2,paren,,сверкание; кöстöрдиҥ чагылыжы сверкание глаз,,,сверкание; кöстöрдиҥ чагылыжы сверкание глаз,0.80
13173,1,none,,"взаимн.-совм. от чак- I вме- сте зажигать, высекать огонь; от чагыжар вместе высекать огонь",взаимн.,,"взаимн.-совм. от чак- I вме- сте зажигать, высекать огонь; от чагыжар вместе высекать огонь",0.80
13174,1,none,,"говорить друг другу кол- кости, ссориться",,,"говорить друг другу кол- кости, ссориться; Бистер мынайда бой- бойысты чагышкан айас Кадын ичине jууктап клееттис (К. Телесов) Мы таким образом, словно говоря друг другу колкости, приближались в долину реки Катунь",0.70
13175,1,paren,,"зажигание, высекание огня; от чагыш высекание огня",,,"зажигание, высекание огня; от чагыш высекание огня;",0.80
13175,2,paren,,"перен. ссора, ругань; олор ортодо кериш, чагыш баштал- ды между ними началась ругань, ссора",перен.,,"перен. ссора, ругань; олор ортодо кериш, чагыш баштал- ды между ними началась ругань, ссора",1.00
13176,1,paren,,укус; адаруныҥ чагыжы укус пчелы; jыланныҥ чагыжы укус змеи - лезать; перен. мелькать,перен.,,укус; адаруныҥ чагыжы укус пчелы; jыланныҥ чагыжы укус змеи - лезать; перен. мелькать,1.00
13177,1,paren,,понуд. от чагыш- I за- ставлять зажечься; высекать,понуд.,,"понуд. от чагыш- I за- ставлять зажечься; высекать; Öскÿс-Уул эки отыгын чагыштырып ийерде, jети тÿҥей темир кезерлер туруп чыктылар (Из сказ- ки) Когда Ёскюс-Уул высек друг о друга два огнива, выскочили семь одинаковых молод- ца;",1.00
13177,2,paren,,"перен. настраивать друг против друга, ссорить друг с другом",перен.,,"перен. настраивать друг против друга, ссорить друг с другом; ол тӧрӧӧндӧрди ча- гыштырган она настраивала родственников друг против друга",1.00
13178,1,none,,"вздуваться, раздуваться; вы- пячиваться (о животе, груди); ср. тастай-; болчок карды чадайган круглое пузо его выпячивается",,ср. тастай-,"вздуваться, раздуваться; вы- пячиваться (о животе, груди); ср. тастай-; болчок карды чадайган круглое пузо его выпячивается",0.70
13179,1,none,,"понуд. от чадай- вздувать, раздувать; выпячивать что (о животе, гру- ди); ол кардын чадайтып базат он ходит, выпячивая свой живот",понуд.,,"понуд. от чадай- вздувать, раздувать; выпячивать что (о животе, гру- ди); Тараан јаҥыс ла кижиниҥ ичин ча- дайтып јат (У. Садыков) От пшёнки только твой живот вздувает; ол кардын чадайтып базат он ходит, выпячивая свой живот",0.80
13180,1,paren,,"вздувшийся, раздувшийся; вы- пячивающийся; толстый; (о животе)",,,"вздувшийся, раздувшийся; вы- пячивающийся; толстый; (о животе); Анча- да бир ак-буурыл тарбаган, јааны кой кире бар, јалбак таштыҥ ӱстинде чадак кардын кӱнге тӧгӧп алган јатты (Д. Каинчин) Осо- бенно один светло-серый сурок, величиной примерно с овцу, лежал на плоском камне, грея на солнце свой толстый живот;",0.90
13180,2,paren,,выпя- чивающийся (о груди); ср. тастак,,ср. тастак,"выпя- чивающийся (о груди); ср. тастак; …Кара- кӱреҥ чырайлу, чадак кӧгӱстӱ, чарбак карынду, чамчачаҥ борчоолор тураныҥ кајыган эжигин чыкырада ачып, чыгара јӱгӱрижер (Т. Топчина) …Со скрипом от- крывая деформированную дверь, выбегают смуглолицые, с выпячивающейся грудью, толстопузые, легко одетые малыши",0.90
13181,1,none,,"крепкий; ср. бек, катан; Туткан колыҥ какпы болзын, эки будыҥ чадан болзын!.. (Благоп.) Пусть руки твои будут клещами, две ноги твои будут крепкими!..",,ср. бек,"крепкий; ср. бек, катан; Туткан колыҥ какпы болзын, эки будыҥ чадан болзын!.. (Благоп.) Пусть руки твои будут клещами, две ноги твои будут крепкими!..",0.70
13182,1,none,,"двигаться, ходить (выпячи- - ся большим животом",,,"двигаться, ходить (выпячи- - ся большим животом",0.60
13183,1,none,,чадра,,,"чадра; Кööркий, сен нениҥ учун эжигиҥ jаппай, чадра jок отурыҥ? (Т. Тор- боков) Милая, почему ты сидишь без чадры, не закрыв свою дверь?",0.70
13184,1,paren,,"юрта (конической формы, по- крытая корой лиственницы); алты ÿйелÿ чадыр шестиугольная юрта",,,"юрта (конической формы, по- крытая корой лиственницы); алты ÿйелÿ чадыр шестиугольная юрта;",0.90
13184,2,paren,,шатёр; озогы чадыр старинный шатёр,,,шатёр; озогы чадыр старинный шатёр,0.80
13185,1,none,,нутряное сало; ср. jуу II,,ср. jуу II,нутряное сало; ср. jуу II,0.60
13186,1,none,,чай; кара чай чёрный чай; кöк чай зелёный чай; тал- канду чай чай с талканом,,,"чай; кара чай чёрный чай; кöк чай зелёный чай; öлöҥ чай травяной чай; тал- канду чай чай с талканом; ♦ чайдыҥ бажы первая чаша с чаем; чай азым (кайнам, кай- надым) время, равное одной варке чая",0.70
13187,1,none,,зоол. глухарь,зоол.,,зоол. глухарь,0.70
13188,1,paren,,"плескать, расплёскивать; вол- новать; сууны чайбаар плескать воду",,,"плескать, расплёскивать; вол- новать; сууны чайбаар плескать воду;",0.80
13188,2,paren,,"бол- тать, взбалтывать; айакта јулукты чайбаар взбалтывать сок в чашке",,,"бол- тать, взбалтывать; айакта јулукты чайбаар взбалтывать сок в чашке;",0.80
13188,3,paren,,"полоскать, опола- скивать; кийим чайбаар полоскать одежду",,,"полоскать, опола- скивать; кийим чайбаар полоскать одежду;",0.80
13188,4,paren,,"качать, колыхать, трясти, колебать; jерди чайбаар колебать землю; ср. чайпа-",,ср. чайпа-,"качать, колыхать, трясти, колебать; jерди чайбаар колебать землю; ср. чайпа-",0.80
13189,1,none,,страд. от чайба-; кӧл чайба- лат озеро плещется; кийим-тудум чайбал- ган бельё прополоскалось; јалаҥда чечек- тер чайбалган на поляне колыхались цветы,страд.,,"страд. от чайба-; кӧл чайба- лат озеро плещется; кийим-тудум чайбал- ган бельё прополоскалось; јалаҥда чечек- тер чайбалган на поляне колыхались цветы; Та jер чайбалат, та Каалга? (Д. Каинчин) То ли земля трясётся, то ли Каалга?",0.80
13190,1,none,,понуд. от чайбал-; сууны тегин jерге чайбалтар напрасно плескать воду; jерди чайбалтар колебать землю,понуд.,,"понуд. от чайбал-; сууны тегин jерге чайбалтар напрасно плескать воду; jерди чайбалтар колебать землю; ♦ Балыктап билбес болзоҥ, суу чайбалтпа (Посл.) Если не умеешь рыбачить, воду не расплёскивай",0.80
13191,1,none,,взаимн.-совм. от чай- бал-; јaaн талайлар чайбалышты большие моря взволновались; айландыра туулар чайбалышты горы вокруг заколебались,взаимн.,,взаимн.-совм. от чай- бал-; јaaн талайлар чайбалышты большие моря взволновались; айландыра туулар чайбалышты горы вокруг заколебались,0.80
13192,1,paren,,"плескание, плеск; вол- нение; толкулардыҥ чайбалыжы плеск ска; мее чайбалыш сотрясение мозга",,,"плескание, плеск; вол- нение; толкулардыҥ чайбалыжы плеск ска; мее чайбалыш сотрясение мозга",0.90
13193,1,none,,понуд. от чайба-; суу чайба- дар заставлять плескать воду; кийим чайба- дар заставлять полоскать одежду; агашты чайбадар заставлять трясти дерево,понуд.,,понуд. от чайба-; суу чайба- дар заставлять плескать воду; кийим чайба- дар заставлять полоскать одежду; агашты чайбадар заставлять трясти дерево,0.80
13194,1,none,,взаимн.-совм. от чайба-; тол- кулар чайбашкылайт волны плещутся; суу- ны чайбажар вместе болтать воду; абраны чайбажар вместе трясти телегу,взаимн.,,взаимн.-совм. от чайба-; тол- кулар чайбашкылайт волны плещутся; суу- ны чайбажар вместе болтать воду; абраны чайбажар вместе трясти телегу,0.80
13195,1,paren,,"плескание, плеск; волнение; ср. чайбу; сууныҥ чайбажы угулат слы- шится плескание воды",,ср. чайбу,"плескание, плеск; волнение; ср. чайбу; сууныҥ чайбажы угулат слы- шится плескание воды;",0.90
13195,2,paren,,"качание, колыха- ние, трясение, тряска, сотрясение, колебание; агаш чайбаш трясение дерева; чечектер чайбажы колыхание цветов",,,"качание, колыха- ние, трясение, тряска, сотрясение, колебание; агаш чайбаш трясение дерева; чечектер чайбажы колыхание цветов",0.90
13196,1,paren,,плеск; сууныҥ чайбузы плеск воды,,,плеск; сууныҥ чайбузы плеск воды;,0.80
13196,2,paren,,"качание, колыхание, трясение, тря- ска, сотрясение, колебание",,,"качание, колыхание, трясение, тря- ска, сотрясение, колебание; öлöҥниҥ чай- бузы колыхание травы;",0.90
13196,3,paren,,перен. качели,перен.,,"перен. качели; Јастыҥ јажыл чайбузы чайпалып, јажу јaлакай санаа јайады (А. Ередеев) Зелё- ные качели весны, качаясь, родили ласковую, нежную мысль;",1.00
13196,4,paren,,перен. перелив,перен.,,"перен. перелив; Јас ла дезем, јас эмес — Јажыл музыка чайбузы (А. Ередеев) Думал, что весна, но не весна — Зелёной музыки переливы",1.00
13197,1,none,,звукоподр. хлюп; бултых (звукоподражание плеску воды),звукоподр.,,"звукоподр. хлюп; бултых (звукоподражание плеску воды); [Тӱлкӱ] сӱт кӧлгӧ јелип келди, чайбырт-чайбырт ичип турды (Из сказки) [Лиса] добежала до молоч- ного озера, пьёт [воду] хлюп-хлюп",0.80
